post_id,post_title,post_content,post_publish_time,processed_title,processed_content,combined_text,lexicon_sentiment,llm_sentiment_label,llm_sentiment_score,ensemble_sentiment_score,llm_sentiment_label_new,llm_sentiment_score_new,ensemble_sentiment_score_new
1638613514,周一开股东大会看涨,,2025-12-12 22:01:18,周一 股东大会 看涨,,,0.0,中性,0.0,0.0,积极,0.5400063643486217,0.3780044550440352
1638613361,别只盯着20倍暴富神话——段永平亲授：99%的人看错了重点,,2025-12-12 22:00:25,暴富 神话 永平 亲授 重点,,,0.0,中性,0.0,0.0,中性,0.1019045911376005,0.07133321379632035
1638611662,港股券商尾盘集体飙涨，等到现在也没看到什么利好信息啊…,,2025-12-12 21:52:04,港股 券商 尾盘 集体 飙涨 等到 看到 利好 信息,,,0.0,中性,0.0,0.0,积极,0.6175432482249104,0.4322802737574372
1638610920,要么去24块，要么回22块，你横在23块4个周了，要干什么,,2025-12-12 21:48:17,要么 要么 干什么,,,0.0,中性,0.0,0.0,中性,-0.033449891481967656,-0.02341492403737736
1638609993,已经开始打击作乱做空力量了，,,2025-12-12 21:43:58,开始 打击 作乱 做空 力量,,,0.0,中性,0.0,0.0,中性,-0.05765220784908756,-0.04035654549436129
1638608759,周一上涨3940附近,,2025-12-12 21:38:50,周一 上涨 附近,,,0.0,中性,0.0,0.0,积极,0.5520322588734551,0.38642258121141854
1638607278,2025年度总结：中国十大随着资本市场数字化发展加速，投资者对线上券商,,2025-12-12 21:32:13,年度 总结 中国 十大 随着 资本 市场 数字化 发展 加速 投资者 对线 券商,,,0.0,中性,0.0,0.0,中性,0.07060686751478346,0.04942480726034842
1638606386,前十一个月非银行业金融机构存款增加6.74万亿元。,,2025-12-12 21:27:57,十一个月 银行业 金融机构 存款 增加 万亿元,,,0.0,中性,0.0,0.0,中性,0.03900235903162205,0.027301651322135436
1638602294,还有机会吗,,2025-12-12 21:10:01,还有 机会,,,0.0,中性,0.0,0.0,积极,0.5689922299598142,0.39829456097186994
1638594611,看来下周中证1000有戏,,2025-12-12 20:36:00,看来 下周 中证 有戏,,,0.0,中性,0.0,0.0,中性,0.04733698577162365,0.033135890040136555
1638583759,港股券商集体异动，2万股周一等你起飞,,2025-12-12 19:45:06,港股 券商 集体 异动 万股 周一 起飞,,,0.0,中性,0.0,0.0,中性,0.018127205297937266,0.012689043708556086
1638582762,悟了,,2025-12-12 19:40:20,,,,0.0,中性,0.0,0.0,中性,-0.05240130117571609,-0.03668091082300126
1638582253,沪指下探3850后回升 成交量再回2万亿,,2025-12-12 19:38:07,下探 回升 成交量 万亿,,,0.0,中性,0.0,0.0,中性,-0.08994597893117844,-0.0629621852518249
1638580296,东财每到周末就涨人气，就是不涨钱！人气，气人！,,2025-12-12 19:29:11,东财 每到 周末 人气 就是 涨钱 人气,,,0.0,中性,0.0,0.0,积极,0.6460870693797053,0.4522609485657937
1638580109,东方财富:东方财富信息股份有限公司关于子公司东方财富证券股份有限公司2024年度第十六期短期融资券兑付完成的公告,,2025-12-12 19:28:12,东方 财富 东方 财富 信息 股份 有限公司 关于 子公司 东方 财富 证券 股份 有限公司 年度 第十六 短期 融资券 兑付 完成 公告,,,0.0,中性,0.0,0.0,中性,-0.013783595982794009,-0.009648517187955806
1638578500,很明显，国家在打击作乱做空力量,,2025-12-12 19:20:55,明显 国家 打击 作乱 做空 力量,,,0.0,中性,0.0,0.0,中性,-0.03484779013339814,-0.0243934530933787
1638575755,尾盘竞价港股招商证券直接拉了三个点，下周证券要变天？,,2025-12-12 19:08:35,尾盘 竞价 港股 招商 证券 直接 三个 下周 证券 变天,,,0.0,中性,0.0,0.0,中性,-0.13307702307950187,-0.0931539161556513
1638574878,20251212,,2025-12-12 19:05:04,,,,0.0,中性,0.0,0.0,中性,0.037842207554889096,0.026489545288422366
1638571551,全力以赴推动高质量发展，继续实施好适度宽松的货币政策，加强对扩大内需、科技创新、,,2025-12-12 18:50:39,全力以赴 推动 高质量 发展 实施 适度 宽松 货币政策 加强 扩大内需 科技 创新,,,0.0,中性,0.0,0.0,积极,0.6632730351365763,0.4642911245956034
1638570944,黄金1小时均线继续金叉向上的多头排列，现在黄金多头蓄势阶段，黄金回落就是继续给做多的机会！！！,,2025-12-12 18:47:40,黄金 小时 均线 金叉 向上 多头 排列 黄金 多头 蓄势 阶段 黄金 回落 就是 机会,,,0.0,中性,0.0,0.0,积极,0.6924516705699656,0.4847161693989759
1638570943,股吧真的是反向指标，一堆人唱空，第二天大概率要涨，一堆人唱多，大概率要跌，兄弟们,,2025-12-12 18:47:40,反向 指标 一堆 人唱空 第二天 概率 要涨 一堆 人唱多 概率 兄弟,,,0.0,中性,0.0,0.0,中性,-0.12746305687443762,-0.08922413981210633
1638569372,港股券商大涨，都是大券商，银河7%，光大6%，中信5%。,,2025-12-12 18:40:35,港股 券商 大涨 券商 银河 光大 中信,,,0.0,中性,0.0,0.0,积极,0.6034545173636343,0.422418162154544
1638563744,跌了一年了，过年前来个20厘米不过分吧？？？,,2025-12-12 18:15:16,一年 过年 前来 厘米 不过,,,0.0,中性,0.0,0.0,消极,-0.7703404803561449,-0.5392383362493014
1638561134,香港证券股大涨，中信海通五个点以上,,2025-12-12 18:04:03,香港 证券 股大涨 中信 海通 五个 以上,,,0.0,中性,0.0,0.0,积极,0.5487575132899662,0.38413025930297634
1638560955,重磅！12月12日东方财富财经早餐：这些消息将引爆A股！,,2025-12-12 18:03:20,重磅 东方 财富 财经 早餐 消息 引爆 A股,,,0.0,中性,0.0,0.0,中性,0.019621633611934933,0.013735143528354452
1638560828,今天不是纳入指数吗尾盘怎么一点表现也没有,,2025-12-12 18:02:54,纳入 指数 尾盘 一点 表现,,,0.0,中性,0.0,0.0,中性,0.12261519065703999,0.08583063345992799
1638560423,周一会大涨吗？港股今天尾盘拉升，整个券商都集体上涨，周一会㠻上A股走一程吗？我尾,,2025-12-12 18:01:21,周一 会大涨 港股 尾盘 拉升 整个 券商 集体 上涨 周一 A股 一程 我尾,,,0.0,中性,0.0,0.0,积极,0.6177328783629353,0.4324130148540547
1638560188,港股券商尾盘最后一分钟拉了2%是什么情况,,2025-12-12 18:00:21,港股 券商 尾盘 最后 一分钟 情况,,,0.0,中性,0.0,0.0,中性,0.027783999282319755,0.019448799497623827
1638560088,平平淡淡,,2025-12-12 18:00:05,平平淡淡,,,0.0,中性,0.0,0.0,中性,0.015464557343887686,0.01082519014072138
1638554848,一样，下周又要减持了吧。,,2025-12-12 17:41:23,一样 下周 减持,,,0.0,中性,0.0,0.0,中性,-0.004537198920718244,-0.0031760392445027708
1638552362,量化政策是不是利空东方财富啊？,,2025-12-12 17:31:45,量化 政策 利空 东方 财富,,,0.0,中性,0.0,0.0,消极,-0.7631916548199383,-0.5342341583739568
1638546430,我越来越看不懂你了，东财。,,2025-12-12 17:10:37,越来越 看不懂 东财,,,0.0,中性,0.0,0.0,中性,-0.006628992287299379,-0.004640294601109565
1638543720,$东方财富(SZ300059)$,,2025-12-12 17:01:57,东方 财富 SZ,,,0.0,中性,0.0,0.0,中性,0.09376524735031189,0.06563567314521832
1638542808,年内跌幅10%算是躲过牛市,,2025-12-12 16:59:03,年内 跌幅 算是 躲过 牛市,,,0.0,中性,0.0,0.0,中性,0.06509542539702834,0.04556679777791983
1638536543,$东方财富(SZ300059)$$同花顺(SZ300033)$$国泰海通(SH6,,2025-12-12 16:39:48,东方 财富 SZ 同花顺 SZ 国泰 海通 SH,,,0.0,中性,0.0,0.0,中性,-0.05223378953345631,-0.03656365267341941
1638531111,券商走趋势上涨，大盘才能稳稳的上涨突破1万点。否则还是会回到3000。,,2025-12-12 16:23:56,券商 趋势 上涨 大盘 才能 稳稳 上涨 突破 万点 否则 回到,,,0.0,中性,0.0,0.0,积极,0.7268891120510221,0.5088223784357154
1638527964,港股尾盘证券直线拉升，什么情况？,,2025-12-12 16:15:45,港股 尾盘 证券 直线 拉升 情况,,,0.0,中性,0.0,0.0,消极,-0.18372051115247073,-0.12860435780672952
1638525316,港股券商尾盘集体大涨，周一券商爆发,,2025-12-12 16:09:08,港股 券商 尾盘 集体 大涨 周一 券商 爆发,,,0.0,中性,0.0,0.0,积极,0.6361206296826903,0.4452844407778832
1638522914,看看中信港股。下周买不到了,,2025-12-12 16:04:29,看看 中信 港股 下周 买不到,,,0.0,中性,0.0,0.0,积极,0.70573961306775,0.494017729147425
1638517611,东财好公司，高股价，估计三年之内不会给机会持有的。虎视眈眈的等待机会,,2025-12-12 15:51:51,东财好 公司 股价 估计 三年 之内 不会 机会 持有 虎视眈眈 等待 机会,,,0.0,中性,0.0,0.0,积极,0.6819569747206904,0.47736988230448324
1638517305,现在才知道量化不是光靠赚股票差价赚钱，交易刷单劵商也有返点,,2025-12-12 15:51:03,知道 量化 光靠 股票 差价 赚钱 交易 刷单 返点,,,0.0,中性,0.0,0.0,中性,-0.0267608025972655,-0.01873256181808585
1638516472,时间站在多头的一边，这几天没看盘出去玩了。距离爆发已经非常近了，保持耐心和冷静,,2025-12-12 15:49:04,时间 多头 一边 几天 看盘 出去玩 距离 爆发 保持 耐心 冷静,,,0.0,中性,0.0,0.0,积极,0.5285427482327396,0.3699799237629177
1638515911,金融强国,,2025-12-12 15:47:47,金融 强国,,,0.0,中性,0.0,0.0,中性,0.05367401012988535,0.03757180709091974
1638513584,真是贱啊，再晚几分钟收盘，就绿了,,2025-12-12 15:42:25,真是 再晚 几分钟 收盘,,,0.0,中性,0.0,0.0,中性,-0.14687758712233515,-0.1028143109856346
1638509925,中信比这才强多了，三周阳。,,2025-12-12 15:34:37,中信 三周,,,0.0,中性,0.0,0.0,中性,-0.13518133566761203,-0.09462693496732842
1638506492,所有股票这票量化最牛！散户在这里真的太难了！下个星期一开盘高开直接卖了，哪怕高开,,2025-12-12 15:30:36,所有 股票 这票 量化 最牛 散户 太难 下个星期 开盘 高开 直接 哪怕 高开,,,0.0,中性,0.0,0.0,消极,-0.5234543291645948,-0.3664180304152163
1638500421,量化走势。T狗无疑,,2025-12-12 15:19:57,量化 走势 无疑,,,0.0,中性,0.0,0.0,中性,-0.04728686613134876,-0.03310080629194413
1638498953,还要往下找底,,2025-12-12 15:17:42,还要 往下 找底,,,0.0,中性,0.0,0.0,中性,0.1184137380824811,0.08288961665773677
1638498443,这行情真有意思，从公布货币政策利好消息，盘中一直跳水，不带一点反弹的，这个月整体,,2025-12-12 15:16:57,行情 有意思 公布 货币政策 利好 消息 盘中 跳水 不带 一点 反弹 整体,,,0.0,中性,0.0,0.0,积极,0.36734022247499876,0.2571381557324991
1638498134,2025年12月15日【东方财富】预测操作记录-仓位7层,,2025-12-12 15:16:30,东方 财富 预测 操作 记录 仓位,,,0.0,中性,0.0,0.0,中性,0.05467241343642251,0.03827068940549576
1638496952,今天是哪位壮士追高了，把股价打下来了,,2025-12-12 15:14:51,哪位 壮士 追高 股价 下来,,,0.0,中性,0.0,0.0,中性,-0.0635435080973631,-0.044480455668154166
1638496132,请问东方财富董秘，量化机构放在你们那里的交易设备规模有多大？,,2025-12-12 15:13:45,请问 东方 财富 董秘 量化 机构 放在 交易 设备 规模,,,0.0,中性,0.0,0.0,中性,0.05478578034224642,0.03835004623957249
1638495252,散户们赶紧跑吧！大资金不关注这里，不会涨的…,,2025-12-12 15:12:37,散户 资金 关注 不会,,,0.0,中性,0.0,0.0,积极,0.7683295113458893,0.5378306579421225
1638487742,尾盘4、1万手，星期一大跌,,2025-12-12 15:04:24,尾盘 万手 星期一 大跌,,,0.0,中性,0.0,0.0,消极,-0.6678634571180759,-0.46750441998265313
1638485890,调入中证100竞价就涨一分钱？被动基金怎么买的？,,2025-12-12 15:03:04,调入 中证 竞价 一分钱 被动 基金,,,0.0,中性,0.0,0.0,积极,0.4182202399331421,0.2927541679531995
1638485255,东财就是大盘的先行者，看东财的走势，就能预知大盘后期的走势,,2025-12-12 15:02:37,东财 就是 大盘 先行者 看东财 走势 预知 大盘 后期 走势,,,0.0,中性,0.0,0.0,中性,-0.11982905332275609,-0.08388033732592926
1638482882,年线时间不多了，年线收红才对,,2025-12-12 15:01:10,年线 时间 不多 年线 收红才,,,0.0,中性,0.0,0.0,中性,0.1254357869809906,0.08780505088669341
1638476463,要量没量，要买盘没买盘，有些人看见稍微往上一点，就跟看见金子似的冲进去，傻不傻？,,2025-12-12 14:56:41,要量 没量 买盘 买盘 有些 看见 稍微 一点 看见 金子 似的 冲进去,,,0.0,中性,0.0,0.0,积极,0.42488916621347167,0.2974224163494302
1638475503,终于，明后天止跌了,,2025-12-12 14:56:07,终于 明后天 止跌,,,0.0,中性,0.0,0.0,消极,-0.6270061982582509,-0.43890433878077556
1638475386,清了，烂泥扶不上墙,,2025-12-12 14:56:02,烂泥 扶不上,,,0.0,中性,0.0,0.0,中性,-0.045789949457661364,-0.03205296462036295
1638474908,符合，一周上一天跌4天，哈哈哈,,2025-12-12 14:55:46,符合 一周 一天 哈哈哈,,,0.0,中性,0.0,0.0,消极,-0.46847907041618286,-0.327935349291328
1638474652,垃圾天天玩拉高出货,,2025-12-12 14:55:36,垃圾 天天 拉高 出货,,,0.0,中性,0.0,0.0,中性,-0.03482431670317951,-0.024377021692225654
1638474151,认亏走人，祝大家发财,,2025-12-12 14:55:19,认亏 大家 发财,,,0.0,中性,0.0,0.0,中性,0.00622013109286107,0.004354091765002749
1638474093,买不完，根本买不完！,,2025-12-12 14:55:17,根本,,,0.0,中性,0.0,0.0,积极,0.7908536059452965,0.5535975241617075
1638473863,真是烂泥扶不上墙！,,2025-12-12 14:55:09,真是 烂泥 扶不上,,,0.0,中性,0.0,0.0,积极,0.15093767533713504,0.10565637273599451
1638472788,东财就是用来砸盘的，出了。各位发财,,2025-12-12 14:54:30,东财 就是 用来 各位 发财,,,0.0,中性,0.0,0.0,中性,0.010599700785854232,0.007419790550097962
1638472073,又是涨几分的一天,,2025-12-12 14:54:04,几分 一天,,,0.0,中性,0.0,0.0,积极,0.6090600307697256,0.4263420215388079
1638471173,收盘23.1，而且是硬拔那种,,2025-12-12 14:53:34,收盘 硬拔 那种,,,0.0,中性,0.0,0.0,中性,-0.07783115061326536,-0.05448180542928575
1638469967,今年跑输创业板60个点,,2025-12-12 14:52:53,今年 创业板 个点,,,0.0,中性,0.0,0.0,中性,-0.012934164172640872,-0.009053914920848609
1638469201,涨一分就这么难受幺？,,2025-12-12 14:52:26,一分 这么 难受,,,0.0,中性,0.0,0.0,积极,0.4776376742617492,0.3343463719832244
1638469075,下午又有追高的？屡次不爽呀,,2025-12-12 14:52:22,下午 追高 不爽,,,0.0,中性,0.0,0.0,中性,-0.11241010574066175,-0.07868707401846323
1638468282,这种走势玩这么久怎么还有愣头青，搞不懂，明显就是震荡下行，下套啊,,2025-12-12 14:51:55,这种 走势 这么久 还有 愣头青 搞不懂 明显 就是 震荡 下行 下套,,,0.0,中性,0.0,0.0,中性,-0.14959230772089083,-0.10471461540462357
1638463896,你看这走势，震荡出货，谁买这股谁....,,2025-12-12 14:49:25,走势 震荡 出货 这股,,,0.0,中性,0.0,0.0,积极,0.47810877355100423,0.33467614148570296
1638463354,捅一桶马蜂窝就跑！,,2025-12-12 14:49:06,一桶 马蜂窝,,,0.0,中性,0.0,0.0,中性,-0.05077191401732463,-0.03554033981212724
1638462579,又套一批,,2025-12-12 14:48:40,一批,,,0.0,中性,0.0,0.0,中性,0.08454381747682349,0.05918067223377644
1638462445,这些空头可恶,,2025-12-12 14:48:35,空头 可恶,,,0.0,中性,0.0,0.0,中性,-0.13732023977482688,-0.09612416784237882
1638461652,阿斗,,2025-12-12 14:48:08,阿斗,,,0.0,中性,0.0,0.0,中性,0.09789527077651014,0.06852668954355709
1638461445,撞鬼了，尾盘还疯狂回落,,2025-12-12 14:48:00,撞鬼 尾盘 疯狂 回落,,,0.0,中性,0.0,0.0,中性,0.10800161694458418,0.07560113186120893
1638459308,今年年线还绿的票，属实不多见，东财是其中一个。,,2025-12-12 14:46:43,今年 年线 属实 不多见 东财 其中,,,0.0,中性,0.0,0.0,中性,-0.1343636578348669,-0.09405456048440682
1638456076,一点下跌的机会都不放过,,2025-12-12 14:44:49,一点 下跌 机会 不放过,,,0.0,中性,0.0,0.0,消极,-0.2866542306500418,-0.20065796145502926
1638456037,你这是杀人诛心啊！真是烂泥扶不上墙还好把一半的东财换到海通里了，可惜当时没勇气都,,2025-12-12 14:44:47,杀人 诛心 真是 烂泥 扶不上 还好 一半 东财换 海通 可惜 当时 勇气,,,0.0,中性,0.0,0.0,积极,0.7427664903165505,0.5199365432215853
1638455458,这量化真是把股民不当人,,2025-12-12 14:44:25,量化 真是 股民 不当,,,0.0,中性,0.0,0.0,中性,0.14645231331729427,0.10251661932210598
1638454642,市值马上被国泰海通超过，老二变老三,,2025-12-12 14:43:56,市值 国泰 海通 超过 老二 老三,,,0.0,中性,0.0,0.0,中性,0.021896802418909456,0.015327761693236618
1638452448,任何拉升都是逃跑的机会,,2025-12-12 14:42:42,任何 拉升 逃跑 机会,,,0.0,中性,0.0,0.0,积极,0.4504821673344487,0.31533751713411406
1638452406,希望有多大失望越大，,,2025-12-12 14:42:40,希望 失望 越大,,,0.0,中性,0.0,0.0,中性,0.013835951272838848,0.009685165890987193
1638452333,这个股最近几天必须有一个实体大阳线。之后才能行成上涨趋势。,,2025-12-12 14:42:37,最近 几天 实体 大阳线 之后 才能 行成 上涨 趋势,,,0.0,中性,0.0,0.0,积极,0.6413595308877087,0.44895167162139604
1638452258,拉高就是为了发套,,2025-12-12 14:42:36,拉高 就是 为了 发套,,,0.0,中性,0.0,0.0,中性,-0.09164607208518419,-0.06415225045962893
1638450713,天天大绿，红的时候一个点不到，,,2025-12-12 14:41:44,天天 大绿 一个点 不到,,,0.0,中性,0.0,0.0,中性,-0.09880326675322268,-0.06916228672725587
1638449801,到25回本就清光它,,2025-12-12 14:41:13,回本 清光,,,0.0,中性,0.0,0.0,中性,0.13906459331068197,0.09734521531747738
1638447061,量化害人,,2025-12-12 14:39:34,量化 害人,,,0.0,中性,0.0,0.0,中性,-0.0725503551838377,-0.05078524862868639
1638446123,永远弱势，永远冲高回落,,2025-12-12 14:39:00,永远 弱势 永远 冲高 回落,,,0.0,中性,0.0,0.0,消极,-0.619276281745637,-0.43349339722194585
1638444992,保本大甩卖了，可以拉了,,2025-12-12 14:38:20,保本 甩卖,,,0.0,中性,0.0,0.0,消极,-0.564849794569427,-0.3953948561985989
1638444587,涨无力，砸盘总是得心应手。,,2025-12-12 14:38:04,无力 得心应手,,,0.0,中性,0.0,0.0,积极,0.6587603463470992,0.4611322424429694
1638444319,量化完全控制！,,2025-12-12 14:37:56,量化 完全 控制,,,0.0,中性,0.0,0.0,积极,0.1661930052092595,0.11633510364648164
1638443724,绿收盘？？？,,2025-12-12 14:37:36,收盘,,,0.0,中性,0.0,0.0,中性,-0.09101733252877248,-0.06371213277014073
1638436896,证券砸，要不大盘飞起来了,,2025-12-12 14:33:25,证券 大盘 起来,,,0.0,中性,0.0,0.0,中性,-0.06433704114139811,-0.04503592879897868
1638436074,买了，跟着这样的公司，挣不了钱！,,2025-12-12 14:32:55,跟着 公司 不了,,,0.0,中性,0.0,0.0,积极,0.5708907986123616,0.3996235590286531
1638435834,下周期权交割,,2025-12-12 14:32:47,周期 交割,,,0.0,中性,0.0,0.0,中性,0.07061080122968871,0.049427560860782094
1638434365,这个月还是绿的今年还跌十多个点,,2025-12-12 14:31:57,今年 十多个,,,0.0,中性,0.0,0.0,消极,-0.4698158394107349,-0.32887108758751443
1638430316,量化压盘,,2025-12-12 14:29:29,量化 压盘,,,0.0,中性,0.0,0.0,中性,-0.09433101865345991,-0.06603171305742193
1638429702,大盘四千，东财二十五。,,2025-12-12 14:29:05,大盘 四千 东财 二十五,,,0.0,中性,0.0,0.0,中性,-0.07258828714206685,-0.050811800999446786
1638426407,量化时代，散户不要买也不卖，看他收什么。让他们喝东南西北风，把钱放银行，等到90,,2025-12-12 14:26:56,量化 时代 散户 不要 东南西北 银行 等到,,,0.0,中性,0.0,0.0,中性,-0.043820268635368656,-0.030674188044758056
1638418810,你不起来大盘起不来！！！,,2025-12-12 14:21:43,起来 大盘 起不来,,,0.0,中性,0.0,0.0,积极,0.20616729807788195,0.14431710865451736
1638417287,这种走势不像是三段式涨停板吗？哈哈哈,,2025-12-12 14:20:40,这种 走势 像是 三段式 涨停板 哈哈哈,,,0.0,中性,0.0,0.0,积极,0.6390754101379554,0.4473527870965688
1638414596,太弱了，走了！祝留下的发财,,2025-12-12 14:18:54,太弱 留下 发财,,,0.0,中性,0.0,0.0,中性,-0.01867569269361352,-0.013072984885529465
1638413765,太弱了,,2025-12-12 14:18:20,太弱,,,0.0,中性,0.0,0.0,中性,0.11131730599168341,0.07792211419417838
1638413233,反弹的目的，就是为了更好的下跌,,2025-12-12 14:17:59,反弹 目的 就是 为了 更好 下跌,,,0.0,中性,0.0,0.0,中性,-0.06174720552706642,-0.04322304386894649
1638412490,下周一进入中证100指数，大家猜猜,,2025-12-12 14:17:29,下周一 进入 中证 指数 大家 猜猜,,,0.0,中性,0.0,0.0,中性,-0.12751655040828622,-0.08926158528580035
1638411537,不骂你了，涨一下吧,,2025-12-12 14:16:51,一下,,,0.0,中性,0.0,0.0,积极,0.6148219137683499,0.4303753396378449
1638410307,最多红0.18元！,,2025-12-12 14:15:59,最多红,,,0.0,中性,0.0,0.0,中性,0.054614353391907525,0.03823004737433527
1638409083,华泰威武霸气,,2025-12-12 14:15:11,华泰 威武 霸气,,,0.0,中性,0.0,0.0,中性,-0.1390666526500904,-0.09734665685506329
1638408091,27还能回本么,,2025-12-12 14:14:31,回本,,,0.0,中性,0.0,0.0,中性,-0.011898151462470169,-0.008328706023729118
1638404119,今天2点18分开启大五浪,,2025-12-12 14:11:48,开启 大五浪,,,0.0,中性,0.0,0.0,中性,0.12105711184742138,0.08473997829319496
1638403333,今年还大跌20%，大牛市,,2025-12-12 14:11:16,今年 大跌 大牛市,,,0.0,中性,0.0,0.0,消极,-0.27172577477463905,-0.19020804234224734
1638401487,全仓切换赢时胜，涨得多回调的少，这才是真龙头，死也要死在龙头上！,,2025-12-12 14:10:02,全仓 切换 赢时 涨得 回调 这才 龙头 要死 龙头,,,0.0,中性,0.0,0.0,积极,0.6000879188625801,0.420061543203806
1638401349,这是不想涨，硬被大盘拽起来的吗,,2025-12-12 14:09:57,不想 大盘 拽起来,,,0.0,中性,0.0,0.0,积极,0.7151678943231781,0.5006175260262247
1638401014,问一个问题，为什么要卖一个不断减持的票呢？市场上没别的票了？,,2025-12-12 14:09:43,问题 减持 市场 别的,,,0.0,中性,0.0,0.0,消极,-0.6522702351320327,-0.4565891645924229
1638398430,准备，3.2.1开始跳,,2025-12-12 14:07:56,准备 开始,,,0.0,中性,0.0,0.0,中性,-0.12475635127779154,-0.08732944589445407
1638396047,主力老是盯着我这三瓜两枣干嘛？买了就跌卖了就涨,,2025-12-12 14:06:12,主力 老是 这三瓜 两枣 干嘛,,,0.0,中性,0.0,0.0,中性,0.07861894204925936,0.05503325943448155
1638394016,趋势不变！,,2025-12-12 14:04:45,趋势 不变,,,0.0,中性,0.0,0.0,积极,0.19256296272176704,0.13479407390523693
1638393843,有预感，尾盘要跳水,,2025-12-12 14:04:37,预感 尾盘 跳水,,,0.0,中性,0.0,0.0,消极,-0.7384724999928713,-0.5169307499950099
1638392529,一涨就得跑，给大家弄的如惊弓之鸟一样。。。,,2025-12-12 14:03:42,一涨 大家 惊弓之鸟 一样,,,0.0,中性,0.0,0.0,积极,0.4959841340859068,0.34718889386013474
1638391846,周线位置越来越低,,2025-12-12 14:03:13,周线 位置 越来越低,,,0.0,中性,0.0,0.0,中性,0.05924436110436271,0.04147105277305389
1638391637,垃圾食品,,2025-12-12 14:03:02,垃圾 食品,,,0.0,中性,0.0,0.0,中性,0.07118646986190202,0.049830528903331416
1638387920,抽了一下风又阳了,,2025-12-12 14:00:25,一下 风又阳,,,0.0,中性,0.0,0.0,中性,-0.021596820523760968,-0.015117774366632676
1638387828,券茅？,,2025-12-12 14:00:21,券茅,,,0.0,中性,0.0,0.0,中性,-0.033447251661931646,-0.02341307616335215
1638386242,哆嗦了一下,,2025-12-12 13:59:16,哆嗦 一下,,,0.0,中性,0.0,0.0,中性,0.08974392691066044,0.0628207488374623
1638384718,这主力好厉害.一直卖卖不完。把散户玩死了。,,2025-12-12 13:58:13,主力 厉害 卖卖 散户 玩死,,,0.0,中性,0.0,0.0,中性,0.09561469020535768,0.06693028314375037
1638383264,散户快冲呀，要涨停了,,2025-12-12 13:57:10,散户 快冲 涨停,,,0.0,中性,0.0,0.0,积极,0.7268859341897116,0.5088201539327981
1638382100,这个坑一次又一次的跳进来，每次都偏体凌伤。,,2025-12-12 13:56:22,一次 一次 跳进来 每次 偏体 凌伤,,,0.0,中性,0.0,0.0,中性,-0.14975750765348897,-0.10483025535744227
1638380655,如果取消量化，逻辑上成交量会骤减，券商不应该会下跌更多吗。,,2025-12-12 13:55:21,取消 量化 逻辑 成交量 骤减 券商 下跌,,,0.0,中性,0.0,0.0,消极,-0.6890572785270505,-0.48234009496893526
1638379396,……,,2025-12-12 13:54:27,,,,0.0,中性,0.0,0.0,中性,-0.012437804474787928,-0.00870646313235155
1638376587,证券这么久还能逆指数,,2025-12-12 13:52:27,证券 这么久 指数,,,0.0,中性,0.0,0.0,中性,0.04506965988552891,0.03154876191987024
1638375079,这么稳的横盘,,2025-12-12 13:51:22,这么 横盘,,,0.0,中性,0.0,0.0,中性,0.020788454206907336,0.014551917944835135
1638373678,啊绿绿，跌大炮,,2025-12-12 13:50:22,绿绿 大炮,,,0.0,中性,0.0,0.0,消极,-0.6444200979266728,-0.4510940685486709
1638370702,各位不要再卖了，今天就是中证100的最后买进时间了,,2025-12-12 13:48:22,各位 不要 就是 中证 最后 买进 时间,,,0.0,中性,0.0,0.0,中性,0.06682307183084876,0.04677615028159413
1638370192,高点出尽一点底仓，全仓中信！！！,,2025-12-12 13:47:59,高点 出尽 一点 底仓 全仓 中信,,,0.0,中性,0.0,0.0,中性,0.01714035597360955,0.011998249181526685
1638369926,$中兴通讯(SZ000063)$$东方财富(SZ300059)$$博纳影业(SZ,,2025-12-12 13:47:48,中兴通讯 SZ 东方 财富 SZ 博纳 影业 SZ,,,0.0,中性,0.0,0.0,中性,-0.12902432076098533,-0.09031702453268972
1638369124,看量化表演，散户趟平,,2025-12-12 13:47:12,量化 表演 散户,,,0.0,中性,0.0,0.0,中性,0.04221973160979331,0.029553812126855313
1638368329,服了，这票格局不了一点，每次上去就被砸下来,,2025-12-12 13:46:38,这票 格局 不了 一点 每次 上去 下来,,,0.0,中性,0.0,0.0,中性,0.023165737956275828,0.016216016569393078
1638366222,看来不加仓是难回本了！,,2025-12-12 13:45:10,看来 不加 回本,,,0.0,中性,0.0,0.0,积极,0.5889685505244769,0.41227798536713384
1638364874,再次强调：千万不可抢反弹，而应高位出，不放量上涨都是骗人的。券商就是激活一下市场,,2025-12-12 13:44:15,强调 千万 不可 抢反弹 而应 高位 放量 上涨 骗人 券商 就是 激活 一下 市场,,,0.0,中性,0.0,0.0,积极,0.4547056208579644,0.31829393460057503
1638364847,总算卖出去了，散子太多拉不起来，好在是挣钱跑的虽然少了很多，这股没戏，暂时拜拜了,,2025-12-12 13:44:14,总算 卖出去 散子 多拉 起来 挣钱 虽然 很多 没戏 暂时 拜拜,,,0.0,中性,0.0,0.0,中性,-0.11782490889655711,-0.08247743622758998
1638363814,一直提醒右侧交易，还有不知死的往里面冲。,,2025-12-12 13:43:31,提醒 右侧 交易 还有 不知 往里面,,,0.0,中性,0.0,0.0,中性,0.03919147750957824,0.027434034256704768
